problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
HAGER1,l,r,5000,0,0,0,2500,2500,0,0,2500,0,2500,0,0,0.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},20 100 200 1000 2000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,0.0 0.0 0.0 0.0 0.0 0.0
HAGER2,l,r,5000,0,0,0,2500,2500,0,0,2500,0,2500,0,0,6.66666667e-05,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},20 100 200 1000 2000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,0.0166666667 0.00333333333 0.00166666667 0.000333333333 0.000166666667 3.33333333e-05
HAGER3,l,r,5000,0,0,0,2500,2500,0,0,2500,0,2500,0,0,3.125e-05,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},20 100 200 1000 2000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,0.0078125 0.0015625 0.00078125 0.00015625 7.8125e-05 1.5625e-05
HAGER4,l,r,5000,2500,0,2500,2500,2500,0,0,2500,0,2500,0,0,0.0004728264973707,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},20 100 200 1000 2000 10000,10 50 100 500 1000 5000,0 0 0 0 0 0,10 50 100 500 1000 5000,10 50 100 500 1000 5000,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,10 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,0.10187958610316564 0.022957057361614193 0.011651741566082044 0.0023584639400938325 0.0011810017888411431 0.00023648649744500042
HAHN1LS,u,r,7,0,0,0,0,0,0,0,0,0,0,0,0,3097556.527433772,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HAIFAL,n,r,343,0,0,0,8958,18,8940,8958,0,18,0,8940,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HAIFAM,n,r,99,0,0,0,150,0,150,150,0,0,0,150,0,100.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HAIFAS,n,r,13,0,0,0,9,0,9,9,0,0,0,9,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HAIRY,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,700.8468104237188,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HALDMADS,n,r,6,0,0,0,42,0,42,42,0,0,0,42,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HANGING,n,r,3588,0,0,0,2330,0,2330,2330,0,0,0,2330,0,0.0,0,1,1,1,1,1,1,"{'NX':3,'NY':3}{'NX':3,'NY':6}{'NX':3,'NY':10}{'NX':3,'NY':30}{'NX':5,'NY':3}{'NX':5,'NY':6}{'NX':5,'NY':10}{'NX':5,'NY':30}{'NX':10,'NY':3}{'NX':10,'NY':6}{'NX':10,'NY':10}{'NX':10,'NY':30}{'NX':20,'NY':3}{'NX':20,'NY':6}{'NX':20,'NY':10}{'NX':20,'NY':30}{'NX':40,'NY':3}{'NX':40,'NY':6}{'NX':40,'NY':10}",15 42 78 258 33 78 138 438 78 168 288 888 168 348 588 1788 348 708 1188,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12 27 47 147 22 49 85 265 47 104 180 560 97 214 370 1150 197 434 750,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12 27 47 147 22 49 85 265 47 104 180 560 97 214 370 1150 197 434 750,12 27 47 147 22 49 85 265 47 104 180 560 97 214 370 1150 197 434 750,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12 27 47 147 22 49 85 265 47 104 180 560 97 214 370 1150 197 434 750,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
HARKERP2,b,r,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,267083332666150.0,0,1,1,1,1,1,1,{'N':10}{'N':100}{'N':500},10 100 500,10 100 500,10 100 500,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,30761.5 2708326615.0 8359374833075.0
HART6,b,r,6,12,6,6,0,0,0,0,0,0,0,0,0,-0.4081494281626684,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDA,b,r,4,4,4,0,0,0,0,0,0,0,0,0,0,0.9502633403898972,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDB,b,r,4,5,4,1,0,0,0,0,0,0,0,0,0,0.9502633403898972,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDC,b,r,25,48,24,24,0,0,0,0,0,0,0,0,0,0.2062999999999998,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDD,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,25.243032319830704,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDE,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,45.20649589138858,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDFL,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0009441980441599,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HATFLDH,l,r,4,8,4,4,13,13,0,13,0,13,0,0,0,-10.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HEART6,n,r,6,0,0,0,6,0,6,0,6,0,0,0,6,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HEART6LS,u,r,6,0,0,0,0,0,0,0,0,0,0,0,0,564.8131740000001,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HEART8,n,r,8,0,0,0,8,2,6,0,8,0,2,0,6,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HEART8LS,u,r,8,0,0,0,0,0,0,0,0,0,0,0,0,181.619936,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HELIX,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,2499.999798289702,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HELSBY,n,r,1408,685,667,18,1399,658,741,0,1399,0,658,0,741,57.65160222184794,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HET-Z,n,r,2,0,0,0,1002,0,1002,1002,0,0,0,1002,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIE1327D,l,r,1183,2223,1040,1183,1443,1443,0,0,1443,0,1443,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIE1372D,l,r,637,1156,519,637,525,525,0,0,525,0,525,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIELOW,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,1009.3578488831894,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER13,l,r,2020,4040,2020,2020,3313,3313,0,0,3313,0,3313,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER133A,l,r,2197,4217,2020,2197,3549,3549,0,0,3549,0,3549,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER133B,l,r,2197,4217,2020,2197,3549,3549,0,0,3549,0,3549,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER133C,l,r,2197,4217,2020,2197,3549,3549,0,0,3549,0,3549,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER133D,l,r,2197,4217,2020,2197,3549,3549,0,0,3549,0,3549,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER133E,l,r,2197,4217,2020,2197,3549,3549,0,0,3549,0,3549,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER16,l,r,3564,7128,3564,3564,5484,5484,0,0,5484,0,5484,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER163A,l,r,4096,7660,3564,4096,5376,5376,0,0,5376,0,5376,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER163B,l,r,4096,7660,3564,4096,5376,5376,0,0,5376,0,5376,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER163C,l,r,4096,7660,3564,4096,5376,5376,0,0,5376,0,5376,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER163D,l,r,4096,7660,3564,4096,5376,5376,0,0,5376,0,5376,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIER163E,l,r,4096,7660,3564,4096,5376,5376,0,0,5376,0,5376,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HILBERTA,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,10.500000003,0,1,1,1,1,1,1,{'N':4}{'N':5}{'N':6}{'N':10},4 5 6 10,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,22.8428571456 29.053571436000002 35.2733766345 60.189426293400025
HILBERTB,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,510.1894263338999,0,1,1,1,1,1,1,{'N':5}{'N':50},5 50,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,254.05357149000002 2559.677480886595
HIMMELBB,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,26656.13345574368,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBE,n,r,3,0,0,0,3,2,1,0,3,0,2,0,1,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBF,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,29053.00235662888,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBG,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4598493014643029,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBH,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBI,l,r,100,200,100,100,12,12,0,12,0,12,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBJ,l,r,43,43,43,0,14,14,0,0,14,0,14,0,0,-30.416499160125813,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELBK,n,r,24,24,24,0,14,2,12,0,14,0,2,0,12,0.14696,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP1,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,86.00278941467036,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP2,n,r,2,4,2,2,1,0,1,1,0,0,0,1,0,86.00278941467036,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP3,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,-7.913699037803724,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP4,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,-7.913699037803724,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP5,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,13.568539158063686,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HIMMELP6,n,r,2,4,2,2,5,2,3,5,0,2,0,3,0,13.568539158063686,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HOLMES,b,r,180,180,180,0,0,0,0,0,0,0,0,0,0,1288.560608660878,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HONG,l,r,4,8,4,4,1,1,0,0,1,0,1,0,0,149.4388813687757,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS1,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS10,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,-20.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS100,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS100LNP,n,r,7,0,0,0,2,0,2,0,2,0,0,0,2,714.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS100MOD,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS101,n,r,7,14,7,7,6,0,6,6,0,0,0,6,0,2205.8683697255565,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS102,n,r,7,14,7,7,6,0,6,6,0,0,0,6,0,2206.888520226578,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS103,n,r,7,14,7,7,6,0,6,6,0,0,0,6,0,2208.8859474564515,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS104,n,r,8,16,8,8,6,0,6,6,0,0,0,6,0,3.6573656982192175,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS105,l,r,8,16,8,8,1,1,0,1,0,1,0,0,0,1253.7686623255702,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS106,n,r,8,16,8,8,6,3,3,6,0,3,0,3,0,15000.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS107,n,r,9,8,5,3,6,0,6,0,6,0,0,0,6,4853.333504,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS108,n,r,9,1,1,0,13,0,13,13,0,0,0,13,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS109,n,r,9,16,9,7,10,2,8,4,6,2,0,2,6,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS11,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,-24.98,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS110,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,-43.13434222210946,0,1,1,1,1,1,1,{'N':50}{'N':100}{'N':200},50 100 200,100 200 400,50 100 200,50 100 200,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,-3486785353.286798 -1.215767342018934e+19 -1.4780902299197414e+38
HS111,n,r,10,20,10,10,3,0,3,0,3,0,0,0,3,-21.01453947523903,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS111LNP,n,r,10,0,0,0,3,0,3,0,3,0,0,0,3,-21.01453947523903,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS112,l,r,10,10,10,0,3,3,0,0,3,0,3,0,0,-20.960285092994035,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS113,n,r,10,0,0,0,8,3,5,8,0,3,0,5,0,753.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS114,n,r,10,20,10,10,11,5,6,8,3,4,1,4,2,-872.387200000001,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS116,n,r,13,26,13,13,15,5,10,15,0,5,0,10,0,450.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS117,n,r,15,15,15,0,5,0,5,5,0,0,0,5,0,2400.1053000599973,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS118,l,r,15,30,15,15,29,29,0,29,0,29,0,0,0,942.7162499999996,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS119,l,r,16,32,16,16,8,8,0,0,8,0,8,0,0,566766.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS12,n,r,2,0,0,0,1,0,1,1,0,0,0,1,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS13,n,r,2,2,2,0,1,0,1,1,0,0,0,1,0,20.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS14,n,r,2,0,0,0,2,1,1,1,1,0,1,1,0,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS15,n,r,2,1,0,1,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS16,n,r,2,3,1,2,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS17,n,r,2,3,1,2,2,0,2,2,0,0,0,2,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS18,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,4.04,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS19,n,r,2,4,2,2,2,0,2,2,0,0,0,2,0,-1808.858296,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS2,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS20,n,r,2,2,1,1,3,0,3,3,0,0,0,3,0,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS21,l,r,2,4,2,2,1,1,0,1,0,1,0,0,0,-98.99,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS21MOD,l,r,7,8,4,4,1,1,0,1,0,1,0,0,0,-98.99,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS22,n,r,2,0,0,0,2,1,1,2,0,1,0,1,0,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS23,n,r,2,4,2,2,5,1,4,5,0,1,0,4,0,10.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS24,l,r,2,2,2,0,3,3,0,3,0,3,0,0,0,-0.013364590704441,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS25,b,r,3,6,3,3,0,0,0,0,0,0,0,0,0,32.834999999663594,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS26,n,r,3,0,0,0,1,0,1,0,1,0,0,0,1,21.16,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS268,l,r,5,0,0,0,5,5,0,5,0,5,0,0,0,12048.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS27,n,r,3,0,0,0,1,0,1,0,1,0,0,0,1,4.01,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS28,l,r,3,0,0,0,1,1,0,0,1,0,1,0,0,13.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS29,n,r,3,0,0,0,1,0,1,1,0,0,0,1,0,-1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS3,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,1.00081,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS30,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,3.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS31,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,19.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS32,n,r,3,3,3,0,2,1,1,1,1,0,1,1,0,7.199999999999999,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS33,n,r,3,4,3,1,2,0,2,2,0,0,0,2,0,-3.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS34,n,r,3,6,3,3,2,0,2,2,0,0,0,2,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS35,l,r,3,3,3,0,1,1,0,1,0,1,0,0,0,2.25,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS35I,l,r,3,6,3,3,1,1,0,1,0,1,0,0,0,2.25,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS35MOD,l,r,2,2,2,0,1,1,0,1,0,1,0,0,0,2.25,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS36,l,r,3,6,3,3,1,1,0,1,0,1,0,0,0,-1000.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS37,l,r,3,6,3,3,2,2,0,2,0,2,0,0,0,-1000.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS38,b,r,4,8,4,4,0,0,0,0,0,0,0,0,0,19192.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS39,n,r,4,0,0,0,2,0,2,0,2,0,0,0,2,-2.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS3MOD,b,r,2,1,1,0,0,0,0,0,0,0,0,0,0,82.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS4,b,r,2,2,2,0,0,0,0,0,0,0,0,0,0,3.323567705134766,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS40,n,r,4,0,0,0,3,0,3,0,3,0,0,0,3,-0.4096000000000001,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS41,l,r,4,8,4,4,1,1,0,0,1,0,1,0,0,-6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS42,n,r,4,0,0,0,2,1,1,0,2,0,1,0,1,14.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS43,n,r,4,0,0,0,3,0,3,3,0,0,0,3,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS44,l,r,4,4,4,0,6,6,0,6,0,6,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS44NEW,l,r,4,4,4,0,6,6,0,6,0,6,0,0,0,-1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS45,b,r,5,10,5,5,0,0,0,0,0,0,0,0,0,1.73333333344,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS46,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,3.3376262662361817,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS47,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,20.73807745584892,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS48,l,r,5,0,0,0,2,2,0,0,2,0,2,0,0,84.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS49,l,r,5,0,0,0,2,2,0,0,2,0,2,0,0,266.000064,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS5,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS50,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,7516.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS51,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,8.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS52,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,42.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS53,l,r,5,10,5,5,3,3,0,0,3,0,3,0,0,6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS54,l,r,6,12,6,6,1,1,0,0,1,0,1,0,0,-0.765099291681244,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS55,l,r,6,8,6,2,6,6,0,0,6,0,6,0,0,6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS56,n,r,7,0,0,0,4,0,4,0,4,0,0,0,4,-1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS57,n,r,2,2,2,0,1,0,1,1,0,0,0,1,0,0.0307986016877435,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS59,n,r,2,4,2,2,3,0,3,3,0,0,0,3,0,86.87899953466149,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS6,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,4.840000000000001,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS60,n,r,3,6,3,3,1,0,1,0,1,0,0,0,1,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS61,n,r,3,0,0,0,2,0,2,0,2,0,0,0,2,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS62,l,r,3,6,3,3,1,1,0,0,1,0,1,0,0,-25698.301107449573,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS63,n,r,3,3,3,0,2,1,1,0,2,0,1,0,1,976.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS64,n,r,3,3,3,0,1,0,1,1,0,0,0,1,0,266035.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS65,n,r,3,6,3,3,1,0,1,1,0,0,0,1,0,136.11111110000002,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS66,n,r,3,6,3,3,2,0,2,2,0,0,0,2,0,0.58,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS67,n,r,3,6,3,3,14,0,14,14,0,0,0,14,0,-868.7250146472379,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS68,n,r,4,8,4,4,2,0,2,0,2,0,0,0,2,-0.2618411176571153,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS69,n,r,4,8,4,4,2,0,2,0,2,0,0,0,2,-631.3526793873863,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS7,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,-0.3905620875658997,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS70,n,r,4,8,4,4,1,0,1,1,0,0,0,1,0,0.9818596135473544,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS71,n,r,4,8,4,4,2,0,2,1,1,0,0,1,1,16.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS72,n,r,4,8,4,4,2,0,2,2,0,0,0,2,0,5.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS73,n,r,4,4,4,0,3,2,1,2,1,1,1,1,0,130.8,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS74,n,r,4,8,4,4,5,2,3,2,3,2,0,0,3,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS75,n,r,4,8,4,4,5,2,3,2,3,2,0,0,3,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS76,l,r,4,4,4,0,3,3,0,3,0,3,0,0,0,-1.25,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS76I,l,r,4,8,4,4,3,3,0,3,0,3,0,0,0,-1.25,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
HS77,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,4.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
